UID,Recomend
9797,"[[60], [60, 97, 3, 48, 10, 54, 55, 11, 64, 28]]"
9798,"[[53], [53, 69, 32, 54, 35, 65, 50, 62, 72, 61]]"
9799,"[[65], [65, 50, 27, 29, 22, 10, 55, 36, 35, 5]]"
9800,"[[5], [5, 18, 94, 27, 19, 57, 86, 73, 81, 16]]"
9801,"[[100], [100, 31, 27, 5, 21, 50, 36, 51, 29, 11]]"
9802,"[[50], [50, 2, 41, 21, 29, 1, 22, 10, 46, 11]]"
9803,"[[50], [50, 29, 36, 21, 27, 81, 100, 31, 35, 53]]"
9804,"[[15], [15, 29, 7, 50, 36, 13, 27, 100, 5, 35]]"
9805,"[[89], [89, 54, 32, 29, 50, 35, 53, 36, 62, 27]]"
9806,"[[39], [39, 42, 47, 49, 28, 72, 14, 62, 21, 68]]"
9807,"[[98], [98, 100, 65, 81, 31, 27, 21, 51, 72, 83]]"
9808,"[[21], [21, 53, 65, 42, 31, 26, 50, 14, 34, 12]]"
9809,"[[1], [1, 10, 60, 8, 94, 86, 91, 44, 89, 95]]"
9810,"[[72], [72, 78, 89, 76, 93, 95, 87, 50, 73, 96]]"
9811,"[[54], [54, 29, 32, 50, 89, 49, 21, 61, 53, 36]]"
9812,"[[42], [42, 21, 53, 65, 14, 26, 50, 46, 100, 31]]"
9813,"[[89], [89, 32, 54, 49, 62, 83, 50, 68, 35, 93]]"
9814,"[[10], [10, 60, 86, 94, 15, 8, 18, 89, 88, 50]]"
9815,"[[50], [50, 75, 53, 10, 32, 36, 35, 27, 65, 22]]"
9816,"[[8], [8, 15, 16, 91, 18, 13, 7, 89, 19, 5]]"
9817,"[[21], [21, 50, 29, 81, 31, 53, 42, 98, 54, 27]]"
9818,"[[89], [89, 62, 72, 50, 27, 54, 32, 53, 65, 76]]"
9819,"[[89], [89, 90, 62, 32, 93, 82, 91, 68, 54, 95]]"
9820,"[[89], [89, 50, 91, 10, 36, 62, 16, 97, 7, 95]]"
9821,"[[89], [89, 93, 35, 62, 83, 47, 50, 72, 69, 29]]"
9822,"[[50], [50, 10, 87, 22, 62, 89, 38, 36, 54, 53]]"
9823,"[[10], [10, 50, 38, 62, 56, 36, 49, 48, 60, 46]]"
9824,"[[89], [89, 95, 10, 97, 94, 88, 91, 23, 62, 93]]"
9825,"[[27], [27, 65, 29, 50, 31, 36, 21, 35, 53, 34]]"
9826,"[[36], [36, 50, 31, 27, 1, 100, 3, 32, 11, 61]]"
9827,"[[18], [18, 15, 5, 7, 50, 16, 62, 36, 89, 19]]"
9828,"[[94], [94, 18, 36, 89, 86, 32, 91, 10, 62, 5]]"
9829,"[[53], [53, 50, 36, 62, 32, 56, 49, 35, 69, 89]]"
9830,"[[54], [54, 62, 65, 49, 61, 68, 28, 31, 55, 47]]"
9831,"[[53], [53, 50, 69, 62, 32, 35, 89, 66, 36, 56]]"
9832,"[[5], [5, 27, 31, 36, 2, 50, 29, 35, 13, 87]]"
9833,"[[31], [31, 83, 2, 27, 87, 100, 6, 80, 65, 50]]"
9834,"[[89], [89, 8, 76, 100, 91, 81, 29, 50, 78, 83]]"
9835,"[[89], [89, 27, 54, 32, 50, 53, 72, 61, 36, 31]]"
9836,"[[54], [54, 14, 61, 53, 65, 12, 31, 46, 34, 11]]"
9837,"[[6], [6, 55, 10, 61, 62, 9, 3, 28, 48, 54]]"
9838,"[[53], [53, 50, 54, 62, 49, 72, 65, 32, 89, 35]]"
9839,"[[27], [27, 48, 31, 11, 50, 36, 49, 62, 61, 100]]"
9840,"[[89], [89, 32, 29, 91, 7, 50, 54, 19, 49, 97]]"
9841,"[[80], [80, 5, 89, 78, 76, 81, 72, 73, 27, 50]]"
9842,"[[31], [31, 27, 65, 21, 53, 14, 12, 2, 35, 36]]"
9843,"[[50], [50, 42, 54, 21, 49, 29, 72, 14, 48, 53]]"
9844,"[[53], [53, 29, 50, 49, 42, 56, 54, 14, 21, 32]]"
9845,"[[50], [50, 27, 29, 31, 36, 53, 54, 32, 61, 35]]"
9846,"[[36], [36, 10, 50, 27, 8, 32, 62, 89, 94, 49]]"
9847,"[[22], [22, 10, 38, 60, 91, 2, 1, 9, 29, 87]]"
9848,"[[29], [29, 50, 65, 8, 35, 27, 36, 81, 83, 87]]"
9849,"[[6], [6, 54, 14, 47, 49, 89, 61, 32, 28, 42]]"
9850,"[[29], [29, 50, 27, 36, 35, 32, 53, 54, 69, 31]]"
9851,"[[42], [42, 50, 53, 22, 21, 14, 26, 35, 89, 39]]"
9852,"[[94], [94, 89, 28, 62, 86, 95, 90, 47, 68, 88]]"
9853,"[[89], [89, 50, 7, 32, 35, 88, 36, 29, 19, 18]]"
9854,"[[3], [3, 29, 11, 27, 48, 89, 10, 36, 50, 1]]"
9855,"[[65], [65, 29, 83, 14, 5, 21, 50, 98, 11, 27]]"
9856,"[[22], [22, 10, 38, 34, 11, 21, 23, 42, 14, 91]]"
9857,"[[12], [12, 34, 14, 22, 11, 6, 26, 21, 31, 61]]"
9858,"[[22], [22, 21, 10, 40, 50, 62, 42, 49, 25, 85]]"
9859,"[[53], [53, 89, 50, 32, 29, 62, 49, 54, 66, 35]]"
9860,"[[50], [50, 36, 62, 10, 49, 54, 31, 46, 56, 53]]"
9861,"[[65], [65, 54, 27, 73, 62, 83, 72, 80, 31, 49]]"
9862,"[[78], [78, 87, 73, 83, 94, 76, 92, 91, 77, 97]]"
9863,"[[53], [53, 54, 65, 32, 42, 68, 49, 62, 50, 69]]"
9864,"[[73], [73, 80, 78, 100, 72, 98, 79, 85, 21, 27]]"
9865,"[[98], [98, 72, 12, 39, 21, 27, 6, 53, 78, 31]]"
9866,"[[50], [50, 53, 62, 32, 49, 65, 69, 66, 72, 54]]"
9867,"[[100], [100, 27, 80, 31, 73, 72, 29, 50, 78, 98]]"
9868,"[[89], [89, 32, 8, 7, 91, 50, 29, 54, 62, 95]]"
9869,"[[47], [47, 94, 28, 89, 76, 62, 68, 78, 90, 84]]"
9870,"[[89], [89, 62, 54, 61, 32, 27, 66, 36, 72, 50]]"
9871,"[[95], [95, 78, 89, 73, 92, 76, 19, 72, 87, 93]]"
9872,"[[65], [65, 31, 27, 34, 55, 11, 5, 3, 2, 83]]"
9873,"[[31], [31, 27, 36, 61, 80, 50, 100, 53, 73, 21]]"
9874,"[[54], [54, 61, 11, 31, 6, 14, 32, 49, 62, 12]]"
9875,"[[29], [29, 49, 56, 50, 14, 54, 68, 32, 35, 62]]"
9876,"[[50], [50, 36, 27, 89, 35, 53, 87, 29, 81, 31]]"
9877,"[[53], [53, 49, 65, 89, 62, 54, 32, 50, 68, 72]]"
9878,"[[50], [50, 29, 89, 36, 53, 35, 27, 21, 32, 31]]"
9879,"[[31], [31, 65, 29, 21, 14, 27, 12, 26, 50, 35]]"
9880,"[[49], [49, 54, 47, 28, 62, 68, 14, 65, 42, 61]]"
9881,"[[83], [83, 80, 34, 14, 73, 11, 78, 65, 12, 51]]"
9882,"[[89], [89, 62, 54, 32, 68, 27, 66, 36, 49, 76]]"
9883,"[[53], [53, 50, 36, 65, 31, 21, 69, 42, 27, 46]]"
9884,"[[72], [72, 80, 78, 73, 76, 89, 87, 50, 27, 83]]"
9885,"[[50], [50, 31, 65, 27, 29, 36, 53, 21, 100, 35]]"
9886,"[[10], [10, 60, 15, 37, 50, 18, 38, 8, 44, 1]]"
9887,"[[91], [91, 89, 76, 87, 75, 78, 8, 10, 95, 27]]"
9888,"[[21], [21, 98, 81, 39, 53, 62, 42, 34, 100, 49]]"
9889,"[[27], [27, 89, 50, 36, 100, 29, 72, 31, 87, 53]]"
9890,"[[5], [5, 81, 55, 65, 27, 31, 21, 53, 50, 36]]"
9891,"[[89], [89, 50, 53, 32, 36, 29, 62, 72, 35, 54]]"
9892,"[[89], [89, 32, 62, 72, 49, 50, 54, 68, 53, 35]]"
9893,"[[10], [10, 50, 36, 89, 35, 29, 60, 3, 22, 62]]"
9894,"[[29], [29, 50, 35, 53, 36, 69, 7, 89, 27, 32]]"
9895,"[[73], [73, 80, 78, 39, 21, 85, 51, 79, 49, 42]]"
9896,"[[50], [50, 62, 32, 49, 89, 68, 35, 29, 36, 27]]"
9897,"[[27], [27, 89, 62, 61, 31, 72, 53, 49, 36, 32]]"
9898,"[[10], [10, 62, 34, 36, 65, 22, 66, 11, 50, 40]]"
9899,"[[76], [76, 72, 53, 27, 50, 65, 14, 54, 89, 62]]"
9900,"[[46], [46, 54, 14, 42, 34, 22, 65, 21, 53, 31]]"
9901,"[[18], [18, 10, 50, 62, 60, 15, 44, 9, 36, 67]]"
9902,"[[5], [5, 89, 27, 32, 50, 29, 36, 54, 31, 49]]"
9903,"[[62], [62, 89, 27, 68, 93, 66, 36, 61, 53, 49]]"
9904,"[[27], [27, 35, 50, 32, 62, 36, 68, 54, 61, 29]]"
9905,"[[76], [76, 94, 96, 97, 6, 25, 92, 72, 46, 70]]"
9906,"[[27], [27, 61, 3, 11, 89, 36, 8, 29, 32, 50]]"
9907,"[[50], [50, 89, 1, 29, 88, 36, 32, 35, 27, 76]]"
9908,"[[62], [62, 54, 89, 27, 65, 36, 32, 53, 68, 49]]"
9909,"[[73], [73, 100, 85, 78, 50, 80, 27, 21, 72, 5]]"
9910,"[[29], [29, 7, 50, 89, 14, 2, 21, 25, 35, 39]]"
9911,"[[65], [65, 27, 54, 31, 87, 36, 89, 91, 72, 53]]"
9912,"[[27], [27, 65, 31, 50, 53, 29, 98, 35, 36, 100]]"
9913,"[[3], [3, 55, 9, 43, 10, 1, 60, 64, 94, 48]]"
9914,"[[65], [65, 31, 12, 34, 14, 53, 26, 27, 21, 61]]"
9915,"[[10], [10, 55, 22, 38, 67, 41, 46, 9, 54, 11]]"
9916,"[[27], [27, 100, 31, 65, 36, 11, 29, 61, 51, 50]]"
9917,"[[62], [62, 32, 89, 68, 47, 28, 49, 63, 90, 50]]"
9918,"[[50], [50, 53, 66, 68, 62, 32, 19, 49, 69, 6]]"
9919,"[[31], [31, 21, 11, 27, 61, 54, 39, 49, 32, 100]]"
9920,"[[89], [89, 7, 15, 50, 17, 91, 95, 72, 76, 19]]"
9921,"[[47], [47, 62, 28, 68, 12, 6, 66, 38, 23, 63]]"
9922,"[[50], [50, 49, 36, 62, 89, 21, 31, 53, 56, 54]]"
9923,"[[29], [29, 50, 7, 35, 36, 53, 69, 2, 32, 56]]"
9924,"[[53], [53, 50, 89, 62, 76, 32, 91, 96, 94, 68]]"
9925,"[[49], [49, 56, 53, 62, 50, 32, 89, 68, 69, 83]]"
9926,"[[27], [27, 36, 31, 50, 5, 53, 89, 100, 65, 61]]"
9927,"[[62], [62, 49, 89, 54, 50, 68, 32, 53, 72, 35]]"
9928,"[[32], [32, 62, 53, 50, 89, 49, 54, 14, 47, 36]]"
9929,"[[7], [7, 50, 29, 89, 35, 1, 63, 32, 60, 37]]"
9930,"[[10], [10, 22, 34, 11, 23, 55, 14, 38, 67, 3]]"
9931,"[[65], [65, 27, 21, 50, 31, 36, 29, 53, 35, 42]]"
9932,"[[62], [62, 89, 47, 73, 78, 6, 68, 23, 32, 77]]"
9933,"[[27], [27, 65, 50, 31, 36, 53, 81, 29, 35, 69]]"
9934,"[[5], [5, 29, 50, 2, 83, 21, 3, 27, 11, 35]]"
9935,"[[50], [50, 89, 36, 62, 32, 53, 91, 35, 29, 49]]"
9936,"[[53], [53, 54, 32, 62, 89, 61, 50, 68, 49, 35]]"
9937,"[[62], [62, 60, 94, 50, 49, 68, 10, 86, 48, 38]]"
9938,"[[29], [29, 50, 14, 54, 35, 2, 32, 53, 27, 61]]"
9939,"[[72], [72, 32, 53, 89, 50, 76, 69, 62, 54, 93]]"
9940,"[[89], [89, 54, 32, 27, 62, 5, 76, 78, 72, 20]]"
9941,"[[50], [50, 53, 89, 54, 36, 65, 46, 91, 29, 32]]"
9942,"[[29], [29, 8, 50, 32, 60, 35, 89, 7, 54, 62]]"
9943,"[[89], [89, 32, 62, 88, 93, 91, 54, 8, 94, 36]]"
9944,"[[55], [55, 94, 67, 9, 62, 86, 10, 91, 47, 96]]"
9945,"[[10], [10, 94, 62, 23, 86, 40, 27, 19, 38, 48]]"
9946,"[[94], [94, 10, 62, 97, 89, 86, 32, 38, 96, 23]]"
9947,"[[89], [89, 91, 62, 54, 87, 49, 68, 93, 72, 94]]"
9948,"[[91], [91, 94, 89, 97, 96, 95, 71, 50, 93, 86]]"
9949,"[[10], [10, 22, 46, 41, 25, 14, 11, 23, 21, 60]]"
9950,"[[89], [89, 71, 81, 97, 94, 76, 55, 72, 88, 91]]"
9951,"[[89], [89, 62, 93, 94, 68, 95, 47, 32, 88, 72]]"
9952,"[[50], [50, 53, 62, 65, 35, 36, 42, 66, 32, 49]]"
9953,"[[65], [65, 27, 98, 31, 80, 53, 21, 100, 72, 50]]"
9954,"[[32], [32, 50, 62, 36, 53, 69, 89, 35, 49, 29]]"
9955,"[[50], [50, 36, 27, 29, 35, 32, 53, 31, 54, 69]]"
9956,"[[50], [50, 18, 10, 37, 29, 44, 56, 22, 46, 97]]"
9957,"[[89], [89, 29, 8, 18, 35, 50, 10, 32, 1, 81]]"
9958,"[[8], [8, 89, 15, 62, 32, 68, 50, 54, 91, 71]]"
9959,"[[32], [32, 29, 50, 49, 53, 54, 36, 62, 35, 89]]"
9960,"[[14], [14, 32, 53, 50, 54, 47, 29, 89, 83, 42]]"
9961,"[[100], [100, 73, 52, 21, 39, 51, 85, 78, 98, 80]]"
9962,"[[50], [50, 27, 89, 62, 32, 54, 36, 48, 19, 69]]"
9963,"[[15], [15, 7, 97, 50, 1, 89, 88, 87, 36, 60]]"
9964,"[[7], [7, 8, 5, 32, 36, 50, 27, 62, 54, 10]]"
9965,"[[81], [81, 50, 29, 89, 35, 65, 27, 36, 31, 69]]"
9966,"[[65], [65, 27, 21, 34, 14, 31, 53, 50, 12, 54]]"
9967,"[[29], [29, 50, 81, 53, 54, 65, 35, 36, 27, 31]]"
9968,"[[9], [9, 10, 97, 94, 89, 60, 55, 62, 96, 86]]"
9969,"[[53], [53, 54, 62, 65, 68, 49, 14, 61, 50, 66]]"
9970,"[[83], [83, 76, 72, 100, 73, 85, 80, 78, 87, 21]]"
9971,"[[83], [83, 81, 65, 76, 78, 72, 89, 50, 87, 35]]"
9972,"[[89], [89, 10, 27, 62, 36, 50, 53, 61, 72, 32]]"
9973,"[[60], [60, 10, 86, 94, 95, 38, 23, 9, 18, 97]]"
9974,"[[89], [89, 62, 49, 54, 32, 68, 35, 50, 66, 87]]"
9975,"[[27], [27, 50, 36, 66, 32, 89, 62, 68, 72, 48]]"
9976,"[[50], [50, 32, 89, 53, 29, 36, 35, 7, 27, 69]]"
9977,"[[50], [50, 29, 36, 2, 31, 60, 35, 49, 27, 56]]"
9978,"[[31], [31, 100, 21, 65, 83, 39, 98, 14, 27, 50]]"
9979,"[[50], [50, 21, 29, 42, 39, 49, 65, 35, 26, 53]]"
9980,"[[29], [29, 50, 53, 35, 32, 56, 69, 49, 36, 54]]"
9981,"[[54], [54, 32, 49, 62, 68, 50, 53, 61, 66, 28]]"
9982,"[[72], [72, 50, 42, 78, 80, 53, 98, 76, 73, 21]]"
9983,"[[98], [98, 25, 63, 97, 100, 22, 39, 21, 4, 96]]"
9984,"[[50], [50, 65, 27, 66, 53, 31, 36, 49, 62, 35]]"
9985,"[[48], [48, 49, 61, 31, 27, 100, 54, 62, 68, 5]]"
9986,"[[62], [62, 61, 27, 68, 49, 32, 36, 54, 48, 31]]"
9987,"[[27], [27, 50, 36, 62, 32, 53, 35, 49, 54, 29]]"
9988,"[[50], [50, 53, 49, 35, 29, 56, 62, 54, 46, 32]]"
9989,"[[90], [90, 89, 68, 28, 62, 48, 82, 19, 84, 20]]"
9990,"[[89], [89, 54, 60, 97, 94, 62, 91, 49, 93, 32]]"
9991,"[[100], [100, 80, 31, 27, 6, 61, 73, 21, 54, 78]]"
9992,"[[62], [62, 89, 32, 66, 68, 18, 27, 36, 87, 61]]"
9993,"[[10], [10, 31, 27, 22, 11, 40, 60, 38, 48, 25]]"
9994,"[[18], [18, 62, 95, 44, 57, 16, 19, 89, 10, 50]]"
9995,"[[14], [14, 25, 3, 12, 2, 46, 11, 1, 26, 33]]"
9996,"[[32], [32, 50, 54, 49, 62, 53, 29, 97, 68, 89]]"
9997,"[[47], [47, 28, 63, 62, 68, 12, 14, 49, 83, 89]]"
9998,"[[10], [10, 1, 60, 3, 44, 64, 11, 5, 36, 2]]"
9999,"[[34], [34, 42, 65, 21, 46, 50, 12, 53, 62, 26]]"
10000,"[[89], [89, 32, 62, 72, 97, 49, 68, 90, 93, 84]]"
10001,"[[54], [54, 49, 61, 78, 65, 42, 62, 50, 72, 46]]"
10002,"[[62], [62, 49, 54, 47, 68, 89, 32, 61, 27, 53]]"
10003,"[[5], [5, 7, 15, 60, 19, 8, 10, 40, 48, 3]]"
10004,"[[89], [89, 81, 50, 35, 62, 29, 32, 78, 76, 49]]"
10005,"[[51], [51, 52, 22, 70, 6, 34, 25, 41, 100, 30]]"
10006,"[[65], [65, 27, 50, 53, 21, 12, 35, 42, 34, 29]]"
10007,"[[62], [62, 47, 68, 89, 32, 95, 50, 94, 53, 76]]"
10008,"[[65], [65, 49, 62, 50, 53, 66, 68, 54, 42, 89]]"
10009,"[[62], [62, 27, 89, 68, 66, 32, 35, 72, 49, 53]]"
10010,"[[10], [10, 81, 50, 53, 5, 78, 76, 65, 72, 89]]"
10011,"[[38], [38, 10, 22, 35, 50, 53, 95, 62, 9, 56]]"
10012,"[[27], [27, 31, 29, 50, 36, 61, 54, 100, 35, 49]]"
10013,"[[1], [1, 2, 50, 29, 36, 35, 60, 27, 10, 69]]"
10014,"[[41], [41, 54, 31, 6, 61, 100, 49, 48, 11, 14]]"
10015,"[[53], [53, 27, 50, 31, 36, 65, 69, 61, 62, 49]]"
10016,"[[53], [53, 12, 14, 31, 61, 26, 42, 65, 69, 6]]"
10017,"[[8], [8, 10, 94, 89, 91, 5, 55, 32, 54, 62]]"
10018,"[[50], [50, 89, 32, 61, 35, 54, 53, 62, 31, 29]]"
10019,"[[65], [65, 27, 31, 54, 50, 36, 21, 42, 53, 29]]"
10020,"[[47], [47, 28, 54, 98, 89, 62, 97, 49, 68, 32]]"
10021,"[[50], [50, 29, 53, 36, 27, 32, 35, 69, 72, 89]]"
10022,"[[10], [10, 55, 94, 60, 67, 86, 1, 44, 9, 38]]"
10023,"[[62], [62, 8, 28, 68, 89, 49, 66, 32, 54, 63]]"
10024,"[[32], [32, 50, 53, 49, 62, 36, 29, 5, 68, 54]]"
10025,"[[54], [54, 12, 62, 14, 47, 65, 42, 6, 61, 26]]"
10026,"[[89], [89, 72, 54, 78, 27, 83, 29, 73, 32, 50]]"
10027,"[[31], [31, 27, 61, 36, 50, 69, 53, 6, 100, 32]]"
10028,"[[50], [50, 29, 89, 32, 62, 36, 54, 48, 49, 56]]"
10029,"[[49], [49, 32, 54, 29, 50, 81, 21, 31, 53, 42]]"
10030,"[[89], [89, 32, 62, 53, 50, 54, 97, 47, 49, 72]]"
10031,"[[50], [50, 27, 53, 62, 32, 61, 36, 66, 49, 35]]"
10032,"[[62], [62, 89, 47, 68, 28, 49, 32, 66, 53, 61]]"
10033,"[[32], [32, 94, 89, 86, 36, 88, 97, 62, 50, 54]]"
10034,"[[42], [42, 53, 62, 49, 50, 26, 68, 46, 14, 56]]"
10035,"[[100], [100, 98, 41, 83, 21, 7, 85, 39, 4, 52]]"
10036,"[[94], [94, 85, 78, 5, 86, 73, 11, 77, 27, 6]]"
10037,"[[62], [62, 50, 49, 66, 32, 68, 69, 53, 27, 36]]"
10038,"[[94], [94, 6, 55, 86, 67, 9, 61, 89, 10, 62]]"
10039,"[[65], [65, 89, 54, 31, 53, 100, 27, 50, 83, 72]]"
10040,"[[48], [48, 62, 49, 60, 68, 28, 63, 66, 38, 32]]"
10041,"[[94], [94, 95, 86, 62, 67, 10, 57, 96, 97, 23]]"
10042,"[[62], [62, 47, 89, 50, 35, 68, 32, 49, 53, 28]]"
10043,"[[36], [36, 62, 89, 50, 61, 31, 49, 48, 32, 27]]"
10044,"[[55], [55, 3, 34, 9, 10, 67, 65, 43, 11, 51]]"
10045,"[[27], [27, 29, 31, 54, 50, 100, 5, 36, 61, 32]]"
10046,"[[53], [53, 50, 62, 65, 49, 66, 35, 68, 32, 14]]"
10047,"[[66], [66, 25, 21, 68, 50, 62, 22, 42, 12, 53]]"
10048,"[[44], [44, 3, 55, 67, 10, 9, 43, 24, 100, 57]]"
10049,"[[62], [62, 68, 47, 19, 49, 73, 28, 6, 77, 78]]"
10050,"[[50], [50, 89, 35, 29, 72, 53, 32, 83, 76, 27]]"
10051,"[[27], [27, 31, 35, 53, 50, 65, 36, 61, 66, 29]]"
10052,"[[21], [21, 65, 51, 81, 27, 34, 31, 50, 29, 42]]"
10053,"[[50], [50, 35, 62, 53, 32, 47, 69, 66, 68, 29]]"
10054,"[[50], [50, 27, 53, 72, 62, 69, 65, 31, 36, 49]]"
10055,"[[32], [32, 50, 78, 36, 27, 54, 49, 62, 11, 48]]"
10056,"[[27], [27, 31, 61, 65, 50, 36, 21, 11, 62, 32]]"
10057,"[[55], [55, 36, 27, 61, 53, 50, 94, 67, 10, 66]]"
10058,"[[48], [48, 62, 28, 61, 6, 11, 54, 49, 68, 47]]"
10059,"[[29], [29, 50, 35, 36, 2, 27, 32, 56, 69, 62]]"
10060,"[[94], [94, 91, 86, 22, 10, 97, 96, 60, 50, 37]]"
10061,"[[94], [94, 86, 97, 91, 89, 88, 87, 95, 96, 99]]"
10062,"[[8], [8, 7, 5, 60, 86, 15, 41, 85, 78, 64]]"
10063,"[[98], [98, 81, 89, 83, 100, 93, 87, 76, 50, 72]]"
10064,"[[89], [89, 91, 93, 87, 88, 78, 97, 85, 99, 72]]"
10065,"[[89], [89, 54, 32, 94, 62, 49, 93, 50, 47, 68]]"
10066,"[[54], [54, 49, 62, 28, 78, 32, 68, 53, 27, 42]]"
10067,"[[65], [65, 31, 27, 3, 11, 54, 61, 83, 29, 89]]"
10068,"[[50], [50, 53, 21, 29, 5, 32, 89, 35, 42, 36]]"
10069,"[[32], [32, 61, 62, 54, 27, 68, 31, 36, 6, 53]]"
10070,"[[62], [62, 49, 54, 68, 61, 50, 32, 27, 89, 72]]"
10071,"[[27], [27, 31, 36, 80, 61, 73, 78, 100, 65, 62]]"
10072,"[[6], [6, 45, 11, 78, 54, 61, 3, 75, 100, 47]]"
10073,"[[62], [62, 65, 66, 50, 36, 54, 68, 27, 69, 35]]"
10074,"[[72], [72, 27, 49, 83, 48, 14, 85, 31, 50, 62]]"
10075,"[[94], [94, 62, 47, 78, 89, 28, 84, 68, 90, 86]]"
10076,"[[62], [62, 36, 61, 27, 68, 32, 66, 10, 50, 49]]"
10077,"[[83], [83, 93, 72, 47, 87, 89, 80, 85, 73, 92]]"
10078,"[[29], [29, 50, 53, 36, 35, 32, 56, 49, 65, 62]]"
10079,"[[28], [28, 11, 63, 6, 48, 41, 47, 14, 49, 51]]"
10080,"[[49], [49, 54, 50, 31, 29, 100, 61, 62, 89, 27]]"
10081,"[[53], [53, 39, 6, 72, 83, 47, 32, 14, 62, 76]]"
10082,"[[50], [50, 10, 36, 38, 35, 27, 18, 23, 62, 89]]"
10083,"[[53], [53, 65, 34, 21, 42, 50, 16, 92, 67, 72]]"
10084,"[[50], [50, 49, 29, 62, 48, 97, 32, 35, 89, 21]]"
10085,"[[86], [86, 94, 93, 18, 97, 68, 96, 95, 60, 62]]"
10086,"[[49], [49, 68, 89, 32, 62, 83, 72, 54, 50, 98]]"
10087,"[[7], [7, 50, 36, 11, 3, 29, 35, 1, 27, 10]]"
10088,"[[53], [53, 22, 50, 32, 10, 65, 36, 21, 62, 42]]"
10089,"[[29], [29, 36, 50, 27, 32, 35, 49, 54, 31, 8]]"
10090,"[[29], [29, 89, 50, 35, 36, 32, 53, 95, 91, 69]]"
10091,"[[10], [10, 3, 1, 22, 46, 11, 34, 50, 9, 25]]"
10092,"[[62], [62, 68, 10, 28, 66, 61, 47, 89, 48, 94]]"
10093,"[[32], [32, 50, 54, 53, 27, 36, 49, 62, 21, 61]]"
10094,"[[49], [49, 50, 62, 48, 27, 54, 66, 31, 61, 68]]"
10095,"[[65], [65, 29, 27, 32, 54, 31, 53, 21, 50, 36]]"
10096,"[[89], [89, 90, 78, 76, 96, 93, 72, 97, 73, 88]]"
10097,"[[75], [75, 50, 89, 32, 76, 11, 72, 62, 35, 36]]"
10098,"[[5], [5, 73, 80, 31, 78, 21, 27, 52, 6, 39]]"
10099,"[[3], [3, 61, 89, 54, 10, 48, 62, 6, 11, 28]]"
10100,"[[89], [89, 93, 91, 36, 27, 54, 31, 87, 61, 50]]"
10101,"[[72], [72, 73, 76, 80, 89, 78, 32, 61, 53, 6]]"
10102,"[[65], [65, 14, 31, 53, 26, 42, 61, 21, 12, 27]]"
10103,"[[71], [71, 50, 25, 63, 85, 49, 100, 14, 29, 81]]"
10104,"[[50], [50, 89, 72, 53, 76, 35, 7, 36, 32, 19]]"
10105,"[[60], [60, 8, 94, 10, 89, 91, 86, 81, 64, 97]]"
10106,"[[62], [62, 50, 32, 89, 35, 49, 68, 47, 83, 53]]"
10107,"[[89], [89, 90, 94, 97, 62, 28, 84, 71, 86, 47]]"
10108,"[[32], [32, 50, 21, 54, 42, 53, 49, 76, 39, 62]]"
10109,"[[50], [50, 89, 62, 32, 42, 21, 49, 72, 69, 22]]"
10110,"[[62], [62, 54, 91, 86, 27, 89, 55, 49, 94, 36]]"
10111,"[[62], [62, 50, 89, 68, 32, 35, 49, 48, 66, 29]]"
10112,"[[89], [89, 62, 47, 68, 28, 61, 48, 49, 31, 93]]"
10113,"[[10], [10, 60, 55, 38, 9, 1, 94, 86, 44, 91]]"
10114,"[[97], [97, 91, 89, 94, 50, 86, 98, 96, 81, 15]]"
10115,"[[7], [7, 1, 29, 5, 2, 50, 27, 15, 100, 3]]"
10116,"[[23], [23, 72, 94, 100, 89, 10, 83, 50, 11, 21]]"
10117,"[[27], [27, 36, 31, 50, 61, 89, 32, 94, 62, 54]]"
10118,"[[50], [50, 29, 35, 36, 32, 69, 27, 54, 62, 53]]"
10119,"[[10], [10, 50, 29, 36, 8, 35, 53, 2, 18, 38]]"
10120,"[[50], [50, 7, 29, 15, 89, 1, 88, 10, 36, 8]]"
10121,"[[81], [81, 50, 13, 100, 60, 15, 29, 36, 97, 88]]"
10122,"[[83], [83, 21, 42, 53, 98, 39, 14, 50, 35, 26]]"
10123,"[[29], [29, 50, 62, 66, 56, 35, 36, 32, 54, 49]]"
10124,"[[62], [62, 94, 49, 27, 50, 55, 28, 68, 61, 54]]"
10125,"[[53], [53, 98, 50, 21, 72, 95, 73, 78, 83, 35]]"
10126,"[[89], [89, 91, 54, 62, 47, 72, 76, 93, 83, 32]]"
10127,"[[67], [67, 9, 41, 44, 22, 10, 4, 60, 23, 25]]"
10128,"[[29], [29, 32, 50, 53, 35, 21, 49, 36, 54, 5]]"
10129,"[[61], [61, 6, 53, 31, 54, 32, 89, 21, 62, 36]]"
10130,"[[29], [29, 50, 1, 10, 35, 89, 36, 91, 15, 8]]"
10131,"[[21], [21, 31, 36, 50, 61, 53, 27, 6, 40, 42]]"
10132,"[[50], [50, 53, 29, 32, 21, 11, 35, 39, 42, 14]]"
10133,"[[62], [62, 53, 66, 61, 36, 50, 12, 32, 21, 68]]"
10134,"[[5], [5, 50, 29, 7, 21, 36, 53, 27, 32, 19]]"
10135,"[[27], [27, 50, 29, 36, 65, 31, 54, 53, 21, 35]]"
10136,"[[86], [86, 94, 88, 96, 89, 1, 97, 60, 62, 44]]"
10137,"[[27], [27, 36, 89, 81, 50, 87, 35, 10, 31, 72]]"
